comments,N,lang,en-en,comments
"Alain si è dimostrato estremamente preciso e disponibile. Le indicazioni di accesso erano precise e ci hanno permesso di raggiungere l'appartamento senza problemi. La posizione è molto centrale e ben collegata, a due passi da RER, autobus e da molti monumenti famosi (Giardini del Lussemburgo, Saint Germain des Près, Notre dame per citarne alcuni).
Molto romantica la vista della cupola del Pantheon che si ha dal letto...
Decisamente una bellissima esperienza.",1,catalan,it-en,"Alain has proven to be extremely accurate and available. The access directions were precise and we were allowed to get to the apartment without problems. The location is very central and well connected, two steps away from the RER, bus and from many famous monuments (the Luxembourg Gardens, Saint Germain des Près, Notre dame to name a few).
A very romantic view of the Pantheon's dome from the bed...
Definitely a wonderful experience."
Great Hosts Great Place,1,english,en-en,Great Hosts Great Place
"Marc es una persona absolutamente limpia, respetuosa, honesta, independiente que te brinda tu espacio.
 Su departamento se encuentra en una zona formidable en la esquina de la estacion de metro de la linea 12 notre dame des champs, lo que te permite moverte por paris con facilidad.
  Asi que, quedarse con Marc es una muy buena opcion.

Marc est une personne absolument propre, respectueux, honnête, indépendant vous donne votre espace.
  Son appartement se trouve dans un coin magnifique de la station de métro de la ligne 12 Notre-Dame-des-Champs, ce qui permet de vous déplacer facilement dans Paris.
   Alors, restez avec Marc est une très bonne option.

Marc is a person absolutely clean, respectful, honest, independent gives who you your own space.
  His apartment is in a wonderful corner of the subway station of line 12 Notre Dame des Champs, allowing you to easily move around paris.
   So, stay with Marc is a very good option.",1,catalan,fr-en,"Marc es una persona absolutamente limpia, respetuosa, honesta, independiente que te brinda tu espacio.
Su departamento se encuentra en una zona formidable in the esquina de la estacion de metro de la linea 12 our lady of the fields, lo you who moverte por paris con facilidad.
Asi that, quedarse con Marc es una muy buena opcion.

Marc is a a person absolutely clean, respectful, honest, independent, gives you your space.
His apartment is located in a beautiful corner of the metro line 12 Notre-Dame-des-Champs, which allows you to move easily in Paris.
So, stay with Marc is a very good option.

Marc is a person absolutely clean, respectful, honest, independent gives who you your own space.
His apartment is in a wonderful corner of the subway station of line 12 Notre Dame des Champs, allowing you to easily move around paris.
So, stay with Marc is a very good option."
Bel appartement.,5,catalan,fr-en,Beautiful apartment.
"Super accueil de la part de Aymeric! 
Un super week-end à Paris.
Commerces à proximité, propreté parfaite. 
Je recommande !",1,catalan,fr-en,"Super welcome from Aymeric! 
A super weekend in Paris.
Shops nearby, perfect cleanliness. 
I recommend !"
Merci à Sylvia RAS,1,catalan,fr-en,Thank you to Sylvia RAS
Simply perfect Parisian home.,1,english,en-en,Simply perfect Parisian home.
Super ! Je recommande,2,catalan,fr-en,Super ! I recommend
"Conforme a la description. Bien placé 
Je recommande alex",1,catalan,fr-en,"Conform to the description. Well-placed 
I recommend alex"
Casa stupenda e un host eccezionale. Assolutamente consigliata per atmosfera e comodità!,1,catalan,it-en,Wonderful house and host exceptional. Definitely recommended for the atmosphere and comfort!
Great apartment!,27,english,en-en,Great apartment!
Super hôte. Je recommande!,1,catalan,fr-en,Super host. I recommend!
Charmant petit studio calme.,1,catalan,en-en,Charmant petit studio calme.
"Lugar muy tranquilo ,,personas de la zona amables ,,que nos da tranquilidad",1,catalan,es-en,"Very quiet place ,,the people of the area friendly , which gives us peace of mind"
"Maria 的房间地理位置非常好,就在rer b线port royal 站下来右手边走到路口右转直走300米左右左转就到,房间在6楼,有电梯可以上去,所以不用担心行李搬运的问题,房间离主要线路的地铁站走路10几分钟,房东在我们去的时候不在巴黎,但也尽可能的让别人帮助我们,人非常nice｡",1,catalan,zh-en,"Maria, room very good location,right on the rer Line b to port royal Station down the right hand side go to the intersection turn right and go straight 300 meters and turn left on to the rooms on the 6th floor,with Elevator can go up,so don't worry about the baggage handling problem,the room off the main line of the metro station to walk 10 minutes,the landlord in our go to when not in Paris,but also as far as possible let others help us,people very nice area."
Accueil très sympathique de Maria. Quartier très calme,1,catalan,fr-en,"Welcome, very nice to Maria. Very quiet area"
perfect place,2,english,en-en,perfect place
Good meeting. Excellent region. Very nice flat.,1,english,en-en,Good meeting. Excellent region. Very nice flat.
"EStuvimos en Paris DISFRUTAMOS todos. gracias a Cathy. me gusta la casa de cathy. en la próxima, también quiero que visites la casa de Cathy!",1,catalan,es-en,"We were in Paris we ENJOYED all. thanks to Cathy. I like the home of cathy. in the next, I also want to visit the home of Cathy!"
Philippe est très accueillant! Le quartier est accessible!,1,catalan,fr-en,Philippe is very welcoming! The district is accessible!
"Philippe房东人非常好,在巴黎能住到这么便宜的房子是不可思议的,直走走5分钟就是地铁,交通买东西什么都方便,我们要去办手机卡房东也陪我们去还给我们翻译,不过晚上需要安静不要乱走动房子木地板会有声音｡merci｡",1,catalan,zh-en,"Philippe landlord who is very good,in Paris can live to such a cheap house is incredible,straight walk 5 minutes is the subway,traffic shopping what are easy,we're going to do a mobile phone card the landlord also accompany us go back to our translation,but at night quiet, do not mess walking around the house a wooden floor will have sound available. merci's."
Excellent stay!,6,english,en-en,Excellent stay!
"Good position to discover a nice Paris. Close to Canal de l'Ourcq, bassin et parc de la Vilette, Parc de Belleville, Parc de Buttes Chaumont and nice views all over. ",1,english,en-en,"Good position to discover a nice Paris. Close to Canal de l'Ourcq, bassin et parc de la Vilette, Parc de Belleville, Parc de Buttes Chaumont and nice views all over. "
"Marcoさんのﾌﾗｯﾄに滞在できてとても良かったと思いました｡
部屋は素敵な内装で天窓からは優しい光と風が入り､近所にはｸﾞﾙﾒなお店が並び､想像以上に楽しめました｡
日中､歩き疲れてもﾊﾞｽやﾒﾄﾛが目の前にあり休憩にﾌﾗｯﾄに戻ることも容易でﾊﾟﾘ生活を楽しめました｡(中高年に女性の二人旅で色々と大変な事もありましたが)
ﾁｪｯｸｱｳﾄの日､私と友人の二人は重いｽｰﾂｹｰｽを下げて狭く少し傾いた階段(ﾊﾟﾘの古い建物はどこもそうなのでしょうが)を降りられるかどうか､さらに夕方のﾗｯｼｭｱﾜｰ時に空港まで行くﾀｸｼｰを捕まえられるか少々不安でした｡
Marcoさんにﾒｰﾙで連絡するとすぐに返事があり､当日は支障なくﾀｸｼｰを拾ってもらい無事空港まで行くことができました｡
大変助かりました｡ありがとうございました｡",1,catalan,ja-en,"Marco's screen X times, thanks to stay in and it was so great in it.
The room is nicely decorated in a skylight from the gentle light and the wind enter, and the neighborhood is a crane a few months ago ... at the time, the camera shop and､imagine more fun for us.
During the day､walk tired also buss and the camera setting locked in front of you breaks to Pump X times, thanks to the easy pattern I downloaded life to enjoy it. (Mature woman two people travel in a variety of great things there)
Check the list and in the meantime I am using custom up the tags of date, me and a friend of the two heavy pages I visit Tony's escape down the narrow little tilted stairs(ladder I downloaded of the old building where it would be)descended from, the evening light I guided Shoe like Tower I when to the airport go clean cooling system I caught from a little anxiety in US.
Marco, I expressive to contact and reply quickly to a story on the day without any trouble clean cooling system I picked up from safe at the airport can go in it.
It's very helpful to us. Thank you for your life."
"非常好的住宿体验,Marco非常热心,住的地方也很棒 推荐大家",1,catalan,zh-en,"Very good stay experience,Marco is very enthusiastic,a place to live but also great recommend to everyone"
"Muy buen anfitrion...lastima q estuvimos poco tiempo
El apto.hermoso
Gracias x todo fabrice...un placer",1,catalan,es-en,"Very good host...hurts q were a short time
The apt.beautiful
Thanks x all fabrice...a pleasure"
Petit studio très accueillant et bien arrangé.  Lara est disponible et acceuillante,1,catalan,fr-en,"Small studio, very welcoming and well arranged. Lara is available and friendly"
LE SOUJOUR CA ETE SUPER,1,catalan,fr-en,THE SOUJOUR IT WAS SUPER
Bel appartement. Bien situé. Chouette accueil. Merci.,1,catalan,fr-en,Beautiful apartment. Well located. Owl home. Thank you.
Great apartment.,17,english,en-en,Great apartment.
Buena ubicacion,3,catalan,es-en,Good location
Muy buena ubicacion. Recomendable,1,catalan,es-en,Very good location. Recommended
Great stay at Emmanuels place perfect location.,1,english,en-en,Great stay at Emmanuels place perfect location.
Merci Adrien! Très beau quartier!,1,catalan,fr-en,Thank You Adrien! Very nice neighborhood!
"Logement idealement situe
Rue tres calme",1,catalan,fr-en,"Accommodation ideally located
Street very quiet"
tres bien situé..super appart,1,catalan,fr-en,very well located..great apartment
"Great location. Beautiful apartment. Fully equipped. Very quiet. Very effective hospitality.  
Warmly recommend...",1,english,en-en,"Great location. Beautiful apartment. Fully equipped. Very quiet. Very effective hospitality.  
Warmly recommend..."
Domino est une personne adorable,1,catalan,fr-en,Domino is a person adorable
