comments,N,lang
"Stor fin leilighet med godt lys og fine luftemuligheter. Velutstyrt kjøkken og baderom, rolige soverom mot bakgården og fin stor stue. Vi likte at hjemmet så bebodd ut - det ga en koselig og varm atmosfære. Veldig hyggelig og imøtekommende vertinne og ingen problemer eller vanskeligheter. Fint kvartal og nært til busser og metro.  Vi er veldig fornøyde med vårt oppehold.",1,danish
"Fabrices lejlighed ligger super godt i gå-afstand fra Marais og meget tæt på metrostationer. Lejligheden er ren og hyggelig og kan klart anbefales til dem, der ikke har tænkt sig at opholde sig så meget i lejligheden under deres ophold. Døren til badeværelset er i soveværelset, så der er  lidt gennemgang en gang imellem, men Fabrice er rigtig god til at tage hensyn.",1,danish
"Vi havde en rigtig god ferie i Paris denne sommer - en hyggelig lille hybel, hvor vi straks følte os hjemme. Beliggenheden er rigtig fin på en lille, stille sidegade i et godt kvarter, med alt hvad man behøver lige i nærheden. Alt kommunikation med Cerise foregik rigtig fint, vi mødtes ikke, men alt fungerede godt. Good value for Money, kan anbefales!
Tip: Forvent ikke at kunne parkere i nærheden, vi lejede en plads i en parkeringskælder i nærheden i en uge for ca. kr. 350, og kom rundt med metro. Det kræver lidt ommøblering, når man skal spise, når man er 4 - men det går. NB: Undgå (Website hidden by Airbnb) de tager overpriser.",1,danish
"Helt unik lejlighed i det centrale Paris, dejlig stille om aftenen, kan varmt anbefales!",1,danish
"Hyggelig lejlighed i et fantastisk kvarter! Helt sikkert en lejlighed, vi vil komme tilbage til. Jeff gjorde meget ud af at sikre, at vi fik en god start på vores ferie - og ankomst og afgangstidspunkterne blev bestemt ud fra VORES ønsker og behov. ",1,danish
"Jeff var god til at sende instrukser om metro, tog og gode spisesteder, så snart man bookede værelset. Værelset ligger rigtig centralt og indeholder alt det, man har brug for. Eneste minus er, at den ligger højt oppe (6. sal), og det er langt, når man har gået rundt i byen hele dagen.",1,danish
"房子在小巴黎老城区,周围安静,离地铁200米的样子,交通方便,距离中国城belleville很近｡房东人很好,晚上9点多等我们入住,还帮我们调中国台｡房子很漂亮很干净,值得再次入住",1,danish
Dejlig autentisk lejlighed i et skønt og meget centralt kvarter.,1,danish
"Vi havde 5 dejlige dage i Florence og Massimos lejlighed, hvor vi blev meget varmt modtaget og rundvist. Florence havde mange gode tips til at udforske området. Noget var allerede fremsendt inden afrejsen og andet hørte vi om. Lejligheden var ren, meget rummelig til os 5 personer og med dejlig lys indretning, veludstyret køkken og ikke mindst masser af rejsebøger og kunstbøger til inspiration i Paris. Lejlighedens beliggenhed kan ikke være bedre med få minutters gang til metro på centrale linjer og med masser af hyggelige og forskelligartede restauranter indenfor 500 meters afstand. Meget hyggelig gade med rigtig pariser stemning. Vi kan på det varmeste anbefale denne bolig.",1,danish
"房子的位置非常好,街区安全,交通便利,周围各式商店一应俱全｡lsabelle漂亮又暖心,给我们提供了很多建议和帮助,一周的巴黎之旅非常顺利!",1,danish
"很高兴的可以住在Isabelle的Studio｡这个八月的20天里,我和我8岁的儿子一直都住的十分习惯而舒适｡这是一个去巴黎任何博物馆或者景点或者机场火车站都十分便捷的住所｡我和我儿子经常就是步行到城市的各个景点和博物馆｡附近的M7可以让你快速到达任何地方｡住所门口的27路可以让你一辆公车就直接到塞纳河,奥赛博物馆,卢浮宫,火车站等等｡所以这次,我和儿子可以第一批进入卢浮宫参观,可以顺利坐上早上7点多的火车｡住所附近吃的也十分多｡偷懒可以楼下挑一家猫途鹰推荐的餐馆吃,知名的可丽饼店就在出门左手边的路上,不过每天都是排长队哟,附近中餐馆也是性价比很高的｡如果是中国胃,那也是很方便在住所附近的集市或者超市或者鱼店肉店买到最合适和美味新鲜的食材,自己带回家烹饪｡住所内部可以这样形容吧:麻雀虽小,五脏俱全｡在20天巴黎的日常生活中,我们就是感觉住在家里,睡觉的沙发床很舒服,厨房设备齐全,洗手间干净明亮｡总之,很感谢Isabelle的Studio,让我和儿子在巴黎的每一天都觉得很舒适而温馨｡另外,入住十分方便^* 下次在巴黎,我会仍然选择这里!",1,danish
"Vi syntes vældig godt om lejligheden og dens indretning og nød at opholde os i dette område tæt på Canal St. Martin. Vi vil gerne komme tilbage på et andet tidspunkt.
Venlig hilsen
Marianne, Lasse og Ib - Denmark",1,danish
Super lækker beliggenhed. Fin lille lejlighed med det man skal bruge. God vej beskrivelse fra lufthavn til lejlighed fra udlejer og mange gode nyttige informationer omkring transport generelt. Rigtig god og nem løsning med nøgle til lejligheden. Alt i alt - en rigtig god oplevelse.,1,danish
"Min kæreste og jeg boede i lejligheden i 4 nætter. 
Marie var super let at få fat i inden rejsen. Da vi ankom var der ingen problemer og hun havde endda hængt danske flag op! Vi følte os meget velkomne. Lejligheden var pæn og ren, samt hyggelig. Perfekt til to personer. 
Området omkring lejligheden er det hyggeligste i hele Paris! Vi var tæt på gode restauranter, hyggelige barer og ikke mindst Sacre Cæur.
Marie var virkelig hjælpsom undervejs i opholdet, selvom hun endda var ude og rejse.
Varmeste anbefalinger herfra
",1,danish
Virkelig en dejlig og hyggelig lejlighed med små opstillinger der gør hjemmet personligt. En skøn altan hvor der er skygge om aftenen.,1,danish
"Vi havde fået god information om området og transporten dertil inden ankomst, så ankomsten var smertefri. """"""""Det lille Hus"""""""" var både rent og hyggeligt, og ligger helt ugenert inde i et gårdrum. Hele tiden forud og under opholdet var Segire opmærksom på, om alt var ok for os. Selvom hun bor lige ved siden af, fik vi lov til at være os selv, hvad der, alt efter temperament, er rart. Det lille Hus ligger rigtig godt lige ved Canal Saint-Martin og har rigtig gode indkøbsmuligheder lige ved. Og rigtig mange gode spisesteder, der både er hyggelige og absolut rimelige i pris. ",1,danish
Perfect. Recommend for everyone,1,danish
"Fantastisk bolig og en endnu mere fantastisk udlejer. Loca var god til at kommunikere og hjælpe os med diverse spørgsmål. Selve området var hyggeligt, og så ligger lejligheden dejligt tæt på monumenter ",1,danish
"Dejlig lejlighed, som ligger lige i hjertet af Paris. Og søde værter! 
Kan klart anbefales. /Trine ",1,danish
"Fantastisk dejlig lejlighed til to i hjertet af Paris. Beliggenheden var i top, på en stille vej midt imellem to livlige gader fyldt med caféer og restauranter. Lejligheden er i gåafstand til Louvre, Notre Dame, St Martin, Moulin Rouge, Marais-kvarteret og meget andet, og der er desuden et bredt udvalg af metrostationer lige om hjørnet. Lejligheden har alt hvad man har brug for, inklusiv elevator og tre smukke franske altandøre som fører ud til den smalle men solrige balkon. Félicité var sød og hjælpsom, og ventede endda på os i lejligheden til kl 23 da vores fly var forsinket. Jeg har kun positive ting at sige om Félicités lejlighed!",1,danish
" Meget vel udrustet, rar og hyggelig lejlighed i lille stille gade med nem adgang til gode små butikker (fisketorv- bagere -vinhandel - grønthandel m.m.) og  bistroer.
Fine bus og metro forbindelser.
Ideel for to voksne evt. med et barn.
Venlig og omsorgsfuld værtinde.
Bente og Peter.",1,danish
"우리는 4명이 사용 했어요. 위치는 아주 좋았고 주위에 까르푸 시티, 과일가게, 피자 모두 있어서 편리 했어요. 집은 사진보다는 작지만 있을건 다 있네요. 집기도구도 부족하지 않아서 좋았어요. 다만 에어컨이 없어서 낮에는 더웠네요. 프랑스는 에어컨문화가 아닌가봐요~",1,danish
"Det er nemt at komme til lejligheden fra de Gaulle lufthavnen.
Lejligheden ligger på rigtig hyggelig gade og der er lækre butukker: brød, ost, lille købmand, kineser takeaway ,caféer osv.
Forstår ikke hvor for vi skulle betale 40 euro kontant ved ankomst for rengøring, er de ikke inkluderet i prisen?
Max var hurtig til at svare ved henvendelser.
Max satte os ind i tingene, men sørgede feks ikke for at Tv'et duede selvom han vidste det. Der var ikke pærer i lampe over køkkenbord og spejl i badeværelse, heller ikke i køleskabet.
Lejligheden er nusset, og der trænger til oprydning i køkkenet.
Sengene er meget dårlige, fjedrene er gået i sengen og sove sofaen er ikke horisontal i enderne.
Trods ovenstående er det hyggeligt at befinde sig i lejligheden. 
",1,danish
"Lejlighed levede desværre ikke op til forventninger. Vi havde booket til 5 personer, men lejligheden kunne slet ikke rumme 5 personer! Meget dårlige senge og soveforhold. 
Herudover var lejligheden annonceret med terrasse, dette vise sig at være baggården, hvor skraldespandene til hele boligblokken stod foran, desuden var der hverken bord, stole eller blomsterkrukker som annoncen ligeledes viste;( 
Vi kan desværre ikke anbefale denne bolig til andre og vil ikke selv benytte den igen. 
Ærgerligt da vi havde håbet på noget helt andet ifht hvad billederne og beskrivelsen havde vist.",1,danish
"Ankomst forløb fint, og vi blev mødt i lejligheden af Agathe",1,danish
"Nina er en rigtig god værtinde. Allerede inden vi kom til Paris følte vi os velkomne, da Nina havde givet os gode og relevante oplysninger om lejligheden og transportmuligheder.
Lejligheden ligger meget centralt og er meget velfungerende, og et fantastisk udgangspunkt for at udforske Paris.",1,danish
"Nina havde lavet en fin rutebeskrivelse over, hvordan vi kom til lejligheden fra lufthavnen og var rigtig imødekommende.
Lejligheden stemmer fint overens med billederne, og den ligger perfekt i en dejlig del af Marais med masser af specialbutikker for de shoppingglade og små lækre spisesteder. Vi nød opholdet i fulde drag og kunne bestemt godt overveje at bo samme sted, næste gang, vi skal til Paris.",1,danish
"Det har været en fornøjelse at bo hos Alex og Bianca. Stedet har en fantastisk beliggenhed, det var helt perfekt i forhold til spisesteder, shopping og de turist sted vi gerne ville opleve. Vi boede der i 3 nætter og det passe godt til vores behov. Vil helt sikker gerne bo der igen, ⎌når jeg kommer til Paris. 
Mvh Betina & Randi",1,danish
"Stor lys lejlighed med morgensol i stuen og med to gode soveværelser med dobbeltsenge i et af de hyggeligste kvarterer midt i Paris. Trods den centrale placering er der ingen støj i lejligheden, lige bortset fra natten mellem lørdag og søndag, hvor forbipasserende kunne høres fra soveværelset ud mod gaden. Mange indkøbsmuligheder på markeder, bagere mm, så hvis man vil proviantere, er det nemt og en kulinarisk oplevelse. Victoria's anbefalinger i forhold til restauranter og indkøb gjorde vi brug af med stor succes. Lille velbesøgt grønt område/park i gaden, hvor man kan finde ro efter en hel dag i Paris' mylder.
",1,danish
Charming!  Delightful!  Perfect!,1,danish
"Fantastisk beliggenhed, men stadig roligt. Meget hyggligt. Hjælpsom vært. Mange trapper, ikke for dårligt gående.",1,danish
"Vi havde et rigtig dejlig ophold i Francoises skønne, stilfulde og meget parisiske lejlighed. Kan varmt anbefale den til alle. Med venlig hilsen Esben",1,danish
"Rigtig fin modtagelse og beskrivelse af området omkring Pigalle, ift. Moulin Rouge, Absesses (shopping, cafe, bistro etc.) og Sacré Coeur. Oven i det var der lidt lækkert i køleskabet, samt kaffe og the, så man ikke skulle ud handle som det første. Hyggelig Paris lejlighed, tæt på Metro og lige i Montmartre området. ",1,danish
"Vi havde et godt ophold i lejligheden - og nød den lidt afsides beliggenhed, men kort derfra var alt hvad man behøvede. ",1,danish
"Jeg fik et hurtigt og positivt svar ved første henvendelse. I dagene op til ankomsten var det ikke muligt at få kontakt, så der var lidt forvirring  i forhold til nøgler og modtagelse. 
Armelle gav os en grundig orientering om det praktiske i lejligheden og gode tips i forhold til kvarteret. Vi følte os meget velkomne. Hvis vi havde haft brug for hjælp, kunne vi helt sikkert have kontaktet Armelle.
Kvarteret var roligt og hyggeligt med små butikker og restauranter og levede fuldt ud op til forventningerne.",1,danish
"der var intet udsyn fra lejligheden, skodderne var lukket til, fordi der var anbragt et stort stillads op ad muren. altsaa heller intet dagslys indenfor.
rummet forekom os derfor noget raat og koldt, men alligevel hyggeligt. vi benyttede os ikke af el/ovnen, da vi desvaerre oplevede, at en gruppe sikringer sprang.
lejligheden meget lille til 4 personer ",1,danish
Lille lejlighed for to. Roligt beliggende. I vintertiden ingen vinduer pga skodder. Gode omgivelser.,1,danish
Dejlig lejlighed og virkelig imødekommende vært.,1,danish
Super oplevelse i Marcs lejlighed. Meget autentisk og unik. Rent og pænt alting. En super vært.,1,danish
"Superskøn og authentisk pariserlejlighed med top beliggenhed. 
Hyggelig og praktisk indretning med alle moderne bekvemmeligheder. ",1,danish
