comments,N,lang,en-en,comments
"Très bon séjour, appartement idéalement placé, calme et dans un quartier animé à la fois. Reçu très agréablement, rien n'a été laissé au hasard, merci !",1,french,fr-en,"Very good stay, apartment ideally located, quiet and in a vibrant neighborhood at the time. Received very pleasantly, nothing has been left to chance, thank you !"
"Appartement très bien situé, très bien équipé, avec, et c'est fort sympathique, tout le nécessaire pour les petits déjeuners.
À recommander.",1,french,fr-en,"Apartment very well located, very well equipped, with, and it is very nice, all the necessary for breakfast.
To recommend."
"Appartement conforme à la description, extrêmement bien placé et très calme.",1,french,fr-en,"Apartment conform to the description, extremely well positioned and very quiet."
Comme chez soi avec l’attention de Pascal en prime. Endroit très charmant,1,french,fr-en,At home with the attention of Pascal in premium. Place very charming
Un sejour merveilleux... la magie d un paris fantasmé... au coeur d un quartier vibrant d energie... un ecrin parfait pour deguster la capitale. Merci de votre partage pascal...,1,french,fr-en,Stay wonderful... the magic of a paris fantasy... in the heart of a vibrant neighbourhood of energy... a gift box perfect to enjoy the capital. Thank you for your sharing pascal...
"Appartement fidèle à l'annonce, très bien placé, proche du métro. Pascal est un hôte accueillant et au petits soins.",1,french,fr-en,"Apartment faithful to the announcement, very well placed, close to the metro. Pascal is a hospitable host and caring."
"Situé dans une allée calme, au sein d'un quartier vivant, l'appartement sympathique de Pascal est propre et bien équipé. Pascal nous a gentiment accueillis et a toujours été disponible pour répondre à nos questions.
Clean and well equipped, Pascal's apartment is in a lively neighborhood, but in a quiet alley. Pascal welcomed us and was available to answer our questions. 
Nice little apartment.",1,french,fr-en,"Located in an alley, quiet, in a lively neighborhood, the apartment, friendly Pascal is clean and well equipped. Pascal has kindly welcomed and was always available to answer our questions.
Clean and well equipped, Pascal''s apartment is in a lively neighborhood, but in a quiet alley. Pascal welcomed us and was available to answer our questions. 
Nice little apartment."
"Un très bel appartement, idéalement situé près d’une station de métro, avec de bons petits restaurants et des bars sympas. Une très bonne adresse à recommander.",1,french,fr-en,"A very nice apartment, conveniently located near a metro station, with good restaurants and nice bars. A very good address to recommend."
"Super séjour professionnel chez Pascal. Emplacement idéal, facilité pour se garer. 
Je recommande !",1,french,fr-en,"Super stay professional in Pascal. Great location, easy to park. 
I recommend !"
"J'ai loué l'appartement de Pascal pour un couple d'amis. La communication avec Pascal a été très fluide. L'appartement est exactement comme décrit dans l'annonce ; il situé dans un passage avec beaucoup de charme ; de nombreux commerces sont à proximité (belle boulangerie, bar branchés, restaurants, supermarché) ; et proche du métro (lignes 2, 3, 5 et 9). Pascal est un hôte agréable et réactif qui aime partagé ses bons plans !",1,french,fr-en,"I rented the apartment of Pascal for a couple of friends. Communication with Pascal was very fluid. The apartment is exactly as described in the ad ; it is located in a passage with a lot of charm ; many of the shops are close by (beautiful bakery, bar, trendy, restaurants, supermarket) ; and close to the metro station (lines 2, 3, 5 and 9). Pascal is a host of pleasant and responsive, who loves sharing her tips !"
"Accueil parfait, appartement tranquille, confortable et charmant! Je recommande sans aucune hésitation.",1,french,fr-en,"Perfect home, apartment quiet, comfortable and charming! I recommend without hesitation."
"Appartement situé dans un quartier vivant proche de tous les restaurants, le métro, les commerces. Vous entrez dans une allée calme jongée de plantes qui ressemble à un paysage de campagne... et pourtant vous êtes en plein coeur de Paris. L'appartement contient tout ce dont vous avez besoin. A mon arrivée j'ai surtout apprécié l'accueil sympathique de Pascal et les provisions pour un petit déjeuner copieux avec en prime la brioche et la confiture maison. Merci Pascal!",1,french,fr-en,"Apartment located in a lively district close to all the restaurants, metro, shops. You enter a driveway quiet jongée plant that looks like a landscape of the campaign... and yet you are in the heart of Paris. The apartment contains everything you need. On my arrival, I especially appreciated the friendly welcome from Pascal and provisions for a hearty breakfast with brioche and homemade jam. Thank You Pascal!"
"Ce petit appartement très calme en plein centre de Paris est très convivial et fonctionnel. 
Je remercie sincèrement Pascal pour son accueil chaleureux et discret. 
Si vous séjournez à Paris et que l’appartement de Pascal est disponible vous êtes chanceux ! Vous garderez un souvenir très agréable de votre séjour et de votre rencontre avec Pascal.",1,french,fr-en,"This small apartment, very quiet in the centre of Paris is very user friendly and functional. 
I would like to sincerely thank Pascal for his warm welcome and discreet. 
If you're staying in Paris and that the apartment of Pascal is available you are lucky ! You will keep a very nice keepsake of your stay and your meeting with Pascal."
"Un appartement correspondant parfaitement à la description, très agréable et bien aménagé, le tout dans un quartier agréable et très animé. Communication très rapide et efficace avec Pascal.",1,french,fr-en,"A apartment corresponded perfectly to the description, very pleasant and well furnished, in a nice area and very lively. Communication very fast and efficient with Pascal."
"Pascal a été accueillant, attentionné et il a partagé ses bonnes adresses. Il a laissé tout ce qu’il faut pour qu’on puisse se faire un petit déjeuner : pain, yaourt, beurre, thé, café et confitures maison! Les lits sont confortables, le logis bien décoré et tout est d’une propreté impeccable. J’ai expérimenté plusieurs AirBnB et celui-ci est une perle rare. L’emplacement est idéal pour quiconque veut expérimenter le Marais. Très bon point de départ pour explorer Paris!",1,french,fr-en,"Pascal was friendly, attentive, and he shared his good addresses. He has left everything we need so that we could make a breakfast : bread, yogurt, butter, tea, coffee and homemade jams! The beds are comfortable, the house well decorated and everything is of an impeccable cleanliness. I have experienced many AirBnB and this one is a rare pearl. The location is ideal for anyone who wants to experience the Swamp. Very good starting point to explore Paris!"
"Appartement fonctionnel, bien placé dans une petite rue fleurie et calme , proche des transports en commun et des commerces . Il est très agréable d’avoir tout le nécessaire pour le petit déjeuner. 
Pascal est très accueillant, à l’écoute et disponible. 
Petit bémol, un voisin parfois bruyant la nuit ... mais c’est Paris !",1,french,fr-en,"Functional apartment, well positioned in a small street, flowery and quiet , close to public transport and shops . It is very nice to have all the necessary for breakfast. 
Pascal is very welcoming, attentive, and available. 
Small flat, a neighbor sometimes noisy at night ... but it is Paris !"
