comments,N,lang,en-en,comments
"Byt je krásný, čistý a odpovídá popisu a fotografiím. Hostitelka je velmi příjmená, telefonická i emailová komunikace je na jedničku :) Děkujeme za úžasný čas, který jsme mohli díky Sandrine strávit v krásné Paříži. Lucie",1,czech-iso8859_2,cs-en,"The apartment is beautiful, clean and matches the description and photos. The hostess is very příjmená, telephone and e-mail communication is on the one :) Thank you for an amazing time, which we could thanks to Sandrine to spend in the beautiful Paris. Lucie"
Very nice hosts. Perfect neighborhood!,1,czech-iso8859_2,en-en,Very nice hosts. Perfect neighborhood!
Nice host~,1,czech-iso8859_2,en-en,Nice host~
"Very Cute Place!
Nice breezes at night to sleep:) ",1,czech-iso8859_2,en-en,"Very Cute Place!
Nice breezes at night to sleep:) "
"Velice příjemné a útulné, doslova pár kroků od eiffelovky. koupelna má trošku horší zdi, ale jinak je byt perfektní. Doporučuju.",1,czech-iso8859_2,cs-en,"Very nice and cozy, literally a few steps from the eiffel tower. the bathroom has a little bit worse than the wall, but otherwise the apartment is perfect. I highly recommend it."
"아이들과 함께 런던에서 유로스타를 타고  파리에 들어온다면, Rose의 숙소는 아주 좋습니다. Rose는 파리북역의 유로스타 플랫폼에 빨간 모자를 쓰고 마중을 나옵니다. 역에서 부터 거리가 매우 가깝기 때문에 아이들과 캐리어를 가지고 이동하기 쉽습니다. 작지만 엘레베이터가 있어 2층까지 이동하기 편리합니다. 고풍스러운 프랑스 옛집의 정취도 느낄 수 있습니다. 1구역 안에  있어 버스, 지하철, RER 등을 이용하기 쉽습니다.",1,czech-iso8859_2,ko-en,"Children in London with the Eurostar ride to Paris, chop, Rose's place is very good. Rose Paris North railway station of the Eurostar platform at Red Hat and weight. Station from the street is very close because the children and the carrier is easy to navigate. Small, but the Elevator has 2 floors to go up. Antique French old the mood also can feel. Zone 1 in the bus, subway, RER, etc easy to use."
"에펠뷰가 매우 좋았고, 지하철도 가까워서 너무 좋았습니다.",1,czech-iso8859_2,ko-en,"The Eiffel view is very good, subway is also close so far, so good."
"Byt se nachází v pěkné lokalitě poblíž metra, obchodů a restaurací. Byt je překrásný a vybavený vším potřebným. Isabelle byla velmi pozorná a milá a byt připravila do posledního detailu. V bytě jsem bydlela 5 týdnů a nic mi zde nechybělo. Nemám jedinou výtku a jednoznačně doporučuji!",1,czech-iso8859_2,cs-en,"The apartment is located in nice location near metro, shops and restaurants. The apartment is beautiful and equipped with everything necessary. Isabelle was very attentive and nice and the apartment prepared to the last detail. In the apartment I was staying 5 weeks and nothing for me here was missing. I don't have a single complaint and I highly recommend!"
Maru oso,1,czech-iso8859_2,en-en,Maru oso
"Přivítání bylo velmi pěkné a po celou dobu se Maxime choval jako by jsme tam s ním bydleli již delší dobu. Popis ubytování byl přesný a navigace k domu velmi přesná. Snídaně byla vydatná. Pouze Internet v zadním pokoji nefungoval natolik, aby se dalo bez problémů brouzdat. Naše hodnocení je velice pozitivní. Maxime přívětivý a velice rád poradil s trasami a s památkami na které jít. Byt je velice útulný a čistý. Rádi se při opětovné cestě do Paříže k Maximovi vrátíme.",1,czech-iso8859_2,cs-en,"The welcome was very nice and after all the time Maxime was acting as if we are there with him lived for a long time. Accommodation description was accurate and the navigation to the house very accurate. The breakfast was hearty. Only Internet in the back room didn't work enough, so you can without problems browse. Our evaluation is very positive. Maxime friendly and very willing to give advice with the routes and the sights to go to. The apartment is very cozy and clean. Like when the re-the way to Paris to Maxim's back."
Ubytování bylo skvělé. Maxim byl vynikajíci hostitel. Doporučuji.,1,czech-iso8859_2,cs-en,The accommodation was great. Maxim was a great host. I recommend.
Nice Flat｡很不错!交通便利!推荐入住,1,czech-iso8859_2,en-en,Nice Flat｡很不错!交通便利!推荐入住
nice home!!!,1,czech-iso8859_2,en-en,nice home!!!
"모든 것이 완벽한 숙소. 루브르, 폼피두, 노트르담 성당, 오르세, 오페라 등 주요 관광지를 30분 내외로 걸어서 갈 수 있음. 파리 북역, 동역에서 걸어서 30분-40분. 걸어서 15분 거리의 레알에서 RER로 CDG와 ORLY공항에 한번에 접근 가능. 주변에 식당, 바, 카페, 수퍼마켓 등 편의 시설이 많아 아주 좋음. 매우 정돈되고 잘 꾸며진 미니멀한 인테리어가 인상적이며 청결도는 매우 높음. 건조기가 통합된 세탁기가 있어 매우 편리함. 모든 면에서 매우 만족함. 적극 추천함.",1,czech-iso8859_2,ko-en,"Everything is perfect stay. The Louvre, Pompidou, Notre Dame Cathedral, the Orsay, Opera and other major attractions and 30 minutes to walk. Paris North Railway Station, East railway station is within 30 minutes-40 minutes. Within 15 minutes of the real from the RER to CDG and ORLY Airport at once accessible. Around the restaurant, bar, cafe, supermarket and amenities, many very good. Very orderly and well-decorated minimalist interior is impressive and cleanliness is very high. Dryer integrated washing machines are very convenient. In all respects very satisfactory. Highly recommended."
Very good. No problems,1,czech-iso8859_2,en-en,Very good. No problems
Perfecto todo.,1,czech-iso8859_2,es-en,Perfect everything.
"Zabydlený byt ve čtvrti Montmartre, tudíž nebyly žádné volné skříně pro oblečení. V kuchyni bylo špinavé nádobí a ručníky divně páchly. Oceňuji blízkost metra - hned naproti domu. Byt není směrem do ulice, tudíž ani o víkendu nebyl slyšet hluk. Odile velmi dobře komunikovala.",1,czech-iso8859_2,cs-en,"Settling in an apartment in the Montmartre district, therefore there were no vacant closet for clothes. In the kitchen there were dirty dishes and towels weird bad smell. I appreciate the proximity to the subway - right across from the house. The apartment is not facing the street, therefore, even on the weekend not to hear the noise. Odile very well communicated."
"Pokoj byl skvělý, Chris byl moc a moc milý, pohostinný a přátelský. Vše nám hned na začátku pobytu vysvětlil, dal skvělé rady a tipy a stále se ptal, jestli je vše v pořádku a jestli s něčím nepotřebujeme pomoct. Dal nám přesný plánek, jak se k němu dostat a přišel nám naproti, když nás zahlédl. Moc doporučujeme, lokalita výborná, pouze 20 až 30 minut do centra Paříže.",1,czech-iso8859_2,cs-en,"Room was great, Chris was very nice, hospitable and friendly. All of us right at the beginning of the stay, he explained, gave great advice and tips and still asked if everything is ok and if with something we don't need help. He gave us the exact blueprint of how to get to him and came to meet us when saw us. Much recommend, location excellent, only 20 to 30 minutes to the centre of Paris."
Very nice to stay.,1,czech-iso8859_2,en-en,Very nice to stay.
"Absolutely the best!!! 6 stars apartment! Apartmán má fantastické umístení, nemuže byt lepsí, přímo u Louvre. Z balkonku se divate primona Louvre, zahrady.. Apartmán je moderní, skvele vybavený, pohodlný pro 4 osoby, krasna koupelna, je v něm vše co potřebujete. Alexis byl fantastický hostitel, se vším nám poradil a pomohl! Vrátíme se určitě zpět!!! Děkujeme!!!",1,czech-iso8859_2,cs-en,"Absolutely the best!!! 6 stars apartment! The apartment has a fantastic location, not the apartment better, right by the eiffel Tower. From balkonku to divate primona the Louvre, the garden Apartment is a modern, well equipped, comfortable for 4 people, gorgeous bathroom, it is everything you need. Alexis was a fantastic host, everything we advise and help you! We'll be back be back for sure!!! Thank you!!!"
"Very nice
",2,czech-iso8859_2,en-en,"Very nice
"
"Apartmán odpovídal fotkám, domluva byla výborná, vše bylo OK.",1,czech-iso8859_2,cs-en,"The apartment corresponded to the photos, the arrangement was excellent, everything was OK."
Had a lovely stay,1,czech-iso8859_2,en-en,Had a lovely stay
"Tiny but nice room. 
Thank you !",1,czech-iso8859_2,en-en,"Tiny but nice room. 
Thank you !"
Very nice stay,2,czech-iso8859_2,en-en,Very nice stay
Very nice cozy house!!!!!,1,czech-iso8859_2,en-en,Very nice cozy house!!!!!
"Útulé místo, blízko veřejné dopravě, potravinám a přijemným kavárnám",1,czech-iso8859_2,cs-en,"Útulé place, close to public transport, food and přijemným cafés"
"Byt je moc hoezký, historicky zařízený. pohodlně se do něj vejdou 4 osoby. Lokalita je vskutku báječná. Vše bylo v pořádku, komunikace s Lili probíhala hladce a rychle. Doporučuji!",1,czech-iso8859_2,cs-en,"The apartment is very hoezký, historically furnished. comfortable to fit 4 persons. The location is indeed wonderful. Everything was fine, communication with Lili proceeded smoothly and quickly. I recommend!"
bydlení u Berniho se nám moc líbilo. Vše proběhlo dle plánu. Děkujeme. Michaela a Matouš,1,czech-iso8859_2,cs-en,housing in Berniho we really liked it. Everything went according to plan. Thank you. Michael and Matthew
"Byt byl čistý a prostorný, naprosto ideální pro 3 až 4 osoby (fotografie přesně odpovídají současnému stavu). Akorát podlaha je poměrně zvlněná, a tak chůze po ní vydává velký hluk. 
Velkou výhodou je lokace bytu (blízká stanice metra, mnoho restaurací a obchodů v okolí). Ačkoliv se před budovou nachází poměrně frekventovaná silnice, v bytě je naprosté ticho a klid.
Hostitelka byla velmi příjemná, na všechny dodatečné otázky odpovídala poměrně rychle. 
Všem doporučuji.
",1,czech-iso8859_2,cs-en,"The apartment was clean and spacious, absolutely perfect for 3 to 4 persons (pictures exactly correspond to the current state). But the floor is quite wavy, and so walk along it emits a great noise. 
The big advantage is the location of the apartment (close to metro station, many restaurants and shops in the vicinity). Although the front of the building is a relatively busy road, the apartment is complete silence and peace.
The hostess was very pleasant, to all additional questions answered fairly quickly. 
To all I recommend.
"
"Příjemný pobyt s venkovním posezenim, velmi dobře dostupné metro. Žádné obavy z multietnického prostředí. Vše OK.",1,czech-iso8859_2,cs-en,"Pleasant stay with an outdoor posezenim, very well accessible to the subway. No concerns from a multi-ethnic environment. All OK."
"房東在樓梯間提供了一個儲存空間,讓提早抵達或check out後仍停留的客人能暫時置放行李｡這是我們這次入住的許多BNB中,唯一有提供此服務的房東｡讓我們不需把行李寄放在車站,唯一的缺點是房間在3樓,搬行李上去比較辛苦,其餘的部分都符合我們的期待｡房間不大,但該有的東西都有｡",1,czech-iso8859_2,zh-en,"The landlord in the stairwell provides a storage space,so arrive early or check out later still the residence of the guests can be temporarily placed in the Luggage area. This is our check-in many of the BNB,only have to provide this service to the landlord's. So we do not need to put the Luggage storage at the bus stations,the only drawback is the rooms on the 3rd floor,moved the Luggage up relatively hard,the rest are in line with our expectations as well. Room not big,but the others things are there as well."
